food_id,food_name,serving_size,calories,fat_type,total_fat,sat_fat,trans_fat,cholesterol,sodium,protein,total_carbon,fiber,sugar,calcium,iron,vaiu,vc,meal,location,allergen,tag,ingredient
30001.0,Baked Potato Soup,8 OZ,153.0,73,8.1g,3.2g,0g,13.5mg,702mg,5.4g,14.4g,0.9g,0.9g,7%,2%,0%,0%,breakfast & lunch & dinner,Deets,"Milk, Wheat, Soybeans, Gluten","chicken, cheese, cream, onion, milk, soy, pork, wheat, beef, ","WATER, LOADED BAKED POTATO SOUP (chicken stock, potatoes, roasted yukon gold potatoes, process cheddar cheese (cheddar cheese [milk, cultures, salt, enzymes], water, enzyme modified cheese [milk, water, milkfat, sodium phosphate, cultures, salt, enzymes, vitamin a palmitate], sodium phosphate, salt, milkfat, apocarotenal for color), onions, modified food starch, bacon bits (bacon [cured with water, salt, sugar, smoke flavor, sodium phosphate, sodium erythorbate, sodium nitrite]), vegetable oil (corn, cottonseed, and/or canola), butter (cream [milk], water), contains less than 2% of: scallions, salt, onion juice, natural flavoring (milk), garlic, cultured cream [milk], soy protein concentrate, spice, mixed triglycerides, flavoring, pork, citric acid, wheat starch, beef extract, smoke flavoring, disodium phosphate, yellow 5, soy lecithin, yellow 6.)"
30002.0,Chicken Noodle Soup,8 OZ,69.0,18,2g,0.5g,0g,14.9mg,783.8mg,4g,9.9g,0g,1g,2%,2%,2%,15%,breakfast & lunch & dinner,Deets,"Eggs, Wheat, Soybeans, Gluten","chicken, egg, wheat, ","WATER, CHICKEN NOODLE SOUP (chicken stock, water, enriched egg noodle product (wheat flour, eggs, egg whites, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), carrots, celery, chicken meat, contains less than 2% of: salt, onions, modified food starch, chicken fat, yeast extract, gelatin, chicken flavor (contains ascorbic acid, salt), sugar, carrageenan, potato starch, vegetable oil, spice, turmeric extract, flavoring, beta carotene for color.)"
30004.0,Deets Signature Turkey Bagel,1 BAGEL,214.0,145,16.1g,7.1g,0g,65.7mg,1467.7mg,29.4g,67g,3g,9.2g,38%,9%,44%,14%,breakfast & lunch & dinner,Deets,"Milk, Wheat, Soybeans, Gluten","cheese, wheat, milk, turkey, ","ASIAGO CHEESE BAGEL (flour (wheat flour, malted barley flour), water, shredded asiago fresh cheese (cultured milk, enzymes, salt, cellulose), sugar, contains less than 2% of each of the following: salt, yeast extract, degerminated yellow corn meal, cultured wheat flour, yeast, guar & xanthan gum blend, inactive dry yeast, soybean oil, ascorbic acid added as a dough conditioner, enzymes, potato starch), SMOKED TURKEY BREAST (turkey breast, turkey broth, salt, dextrose, modified food starch, carrageenan, sodium phosphate, sodium erythorbate, sodium nitrate. ), FRESH CUCUMBERS, FRESH TOMATOES, HAVARTI CHEESE WITH DILL (cultured pasteurized milk, enzymes, salt, dill, annatto coloring), GREEN LEAF LETTUCE, PARMESAN CHEESE (pasteurized part-skim milk, cheese cultures, salt, enzymes and powdered  cellulose (anti-caking agent).  contains: milk. ), FRESH SPINACH"
30005.0,"Panini, Mozzarella*",1 SANDWICH,656.0,314,34.8g,12.1g,0g,65.1mg,1736.7mg,32g,54.1g,4g,8.5g,80%,6%,41%,40%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","egg, pepper, cheese, milk, cream, wheat, gluten, soy, ","Coleslaw (Cole Slaw* (FRESH CABBAGE, MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.), FRESH CARROTS, SUGAR, VINEGAR (apple cider vinegar (diluted with water to 5% acidity). ), BLACK PEPPER, CELERY SEED)), Mozzarella Panini (MOZZARELLA CHEESE (cultured pasteurized milk, cream, sea salt and rennet ), CIABATTA BUN (enriched unbleached flour (wheat flour, malted barley flour, niacin, iron  as ferrous sulfate, thiamine mononitrate, riboflavin, folic acid),  water, potato flour, soybean oil, contains less  than 2% or less each of the following: salt, yeast, wheat gluten, to preserve freshness (calcium propionate), ascorbic acid, corn flour, acetic acid, lactic acid, canola oil, enzymes may contain: milk, soy), FRESH TOMATOES, PESTO SAUCE (basil, canola oil, water, parmesan cheese (pasteurized part-skim cows'  milk, cheese culture, salt, enzymes), granulated garlic, salt. allergen alert: contains milk )), PICKLES (fresh cucumbers, water, salt, vinegar, lactic acid, sodium benzoate  (preservative), natural flavors, polysorbate 80, tumeric (color) ), HOMESTYLE POTATO CHIPS (potatoes, vegetable oil (may contain one or more of the following: canola oil, sunflower oil, cottonseed oil, palm oil, corn oil, soybean oil, hydrogenated soybean and/or cottonseed oil), salt, disodium dihydrogen pyrophosphate (to promote color retention), dextrose.)"
30006.0,"Panini, Southwest Chicken",1 SANDWICH,709.0,350,38.8g,10.5g,0g,107.1mg,1794.4mg,36.5g,52.7g,2.7g,7.9g,24%,6%,33%,49%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","egg, pepper, chicken, onion, soy, wheat, gluten, milk, cheese, ","Coleslaw (Cole Slaw* (FRESH CABBAGE, MAYONNAISE (soybean oil, egg yolk, water, high fructose corn syrup, vinegar,  contains less than 2% of salt, spice, calcium disodium edta to protect  flavor.), FRESH CARROTS, SUGAR, VINEGAR (apple cider vinegar (diluted with water to 5% acidity). ), BLACK PEPPER, CELERY SEED)), Southwest Chicken Panini (CHICKEN BREAST (boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock,  vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium  phosphates, soy protein concentrate, sea salt.), CIABATTA BUN (enriched unbleached flour (wheat flour, malted barley flour, niacin, iron  as ferrous sulfate, thiamine mononitrate, riboflavin, folic acid),  water, potato flour, soybean oil, contains less  than 2% or less each of the following: salt, yeast, wheat gluten, to preserve freshness (calcium propionate), ascorbic acid, corn flour, acetic acid, lactic acid, canola oil, enzymes may contain: milk, soy), RED PEPPERS (bell peppers, water, salt, and citric acid.), CHIPOTLE MAYONNAISE (vegetable oil (soybean, canola), vinegar, chipotle pepper (red jalapeno  peppers, vinegar, sugar, salt, onions), egg yolk, water, corn syrup,  salt, lime juice, spice, natural garlic flavor, onion, garlic, natural  smoke flavor, xanthan gum, jalapeno pepper, red bell pepper,  maltodextrin, sugar, natural flavor, calcium disodium edta as a  preservative.), JALAPENO CHEESE (pasteurized milk, jalapeno peppers, cheese culture, salt, enzymes)), PICKLES (fresh cucumbers, water, salt, vinegar, lactic acid, sodium benzoate  (preservative), natural flavors, polysorbate 80, tumeric (color) ), HOMESTYLE POTATO CHIPS (potatoes, vegetable oil (may contain one or more of the following: canola oil, sunflower oil, cottonseed oil, palm oil, corn oil, soybean oil, hydrogenated soybean and/or cottonseed oil), salt, disodium dihydrogen pyrophosphate (to promote color retention), dextrose.)"
30007.0,Veggie Bagel Sandwich**,1 BAGEL,185.0,10,1.1g,0g,0g,0mg,363.1mg,5.9g,37.5g,1.9g,7.4g,3%,8%,35%,39%,breakfast & lunch & dinner,Deets,"Wheat, Soybeans, Gluten","wheat, soy, onion, ","SESAME BAGEL (flour (wheat flour, malted barley flour), water, sugar, contains less  than 2% of each of the following: salt, sesame seeds, degerminated  yellow corn meal, yeast, guar & xanthan gum blend, inactive dry yeast,  soybean oil, ascorbic acid added as a dough conditioner, enzymes contains: wheat, soy), FRESH CUCUMBERS, RED PEPPERS (bell peppers, water, salt, and citric acid.), FRESH RED ONION, FRESH RED CABBAGE, FRESH SPINACH, OREGANO, BASIL, PARSLEY FLAKES (parsley flakes. )"
30008.0,"Wrap, Meditteranean**",1 WRAP,659.0,259,28.7g,5.4g,0g,0mg,1245.1mg,16.9g,85.8g,13.6g,5g,25%,24%,77%,23%,breakfast & lunch & dinner,Deets,"Wheat, Soybeans, Gluten","wheat, pepper, soy, ","Tabouleh** (COUSCOUS (wheat flour  contains: wheat ), WATER, FRESH TOMATOES, FRESH CUCUMBER, CARROTS, LEMON JUICE (filtered water, lemon juice concentrate, sodium bisulfite (preservative), sodium  benzoate (preservative), lemon oil.), SOY/OLIVE BLEND OIL (80% soybean oil, 20% extra virgin olive oil), FRESH GREEN ONIONS, SOY/OLIVE BLEND OIL (80% soybean oil, 20% extra virgin olive oil), PARSLEY, SALT (salt, calcium silicate, dextrose, potassium iodide.), FRESH GARLIC, BLACK PEPPER), Hummus** (GARBANZO BEANS (cooked dried chick peas, water, salt, and disodium edta (to preserve color)), TAHINI (pure ground sesame seeds), LEMON JUICE (filtered water, lemon juice concentrate, sodium bisulfite (preservative), sodium  benzoate (preservative), lemon oil.), OLIVE OIL, FRESH GARLIC, PARSLEY, KOSHER SALT (salt, yellow prussiate of soda), PEPPER SAUCE (vinegar, aged peppers (peppers, salt, vinegar), water, xanthan gum and benzoate of soda (to preserve freshness and flavor))), WHOLE WHEAT TORTILLA (whole wheat flour, enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin and folic acid), water, vegetable shortening (contains one or more of the following: palm oil or corn oil), contains 2% or  less of the following: salt, aluminum free leavening (sodium acid pyrophosphate, sodium bicarbonate, corn starch, monocalcium phosphate), wheat protein, preservatives (calcium propionate, sorbic acid), dough conditioner (lecithin, fumaric acid, gum blend, mono and diglycerides, sodium metabisulphite)  allergens: wheat and soy ), GREEN LEAF LETTUCE"
30009.0,"Wrap, South American Chicken",1 WRAP,707.0,186,20.6g,7.3g,0g,161.5mg,1827.9mg,65.1g,61.8g,4.8g,9.7g,17%,27%,31%,43%,breakfast & lunch & dinner,Deets,"Milk, Wheat, Soybeans, Gluten","chicken, onion, pepper, wheat, cheese, milk, ","Marinated Grilled Chicken (CHICKEN BREAST (Halal certified chicken), FAT FREE ITALIAN DRESSING (water, vinegar, sugar, salt, maltodextrin, contains less than 2% of: cellulose gel, cellulose gum and xanthan gum, onion, garlic, potassium sorbate and sodium benzoate as preservatives, carrageenan, citric acid, red bell peppers, spice, yeast extract, natural flavor, yellow #5 and #6, sunflower oil. ), LIME JUICE (lime juice from concentrate (water, concentrated lime juice),and less than 2% of lime oil, sodium benzoate (preservative), sodium metabisulfite (preservative).  contains: sulfites. ), SOUTHWESTERN SEASONING (spices, onion, dextrose, salt, garlic, yellow corn flour, red bell pepper, silicon dioxide (added to make free flowing), red pepper, citric acid, jalapeĂąo pepper, extractives of paprika, and natural and artificial flavor.)), SPINACH TORTILLA (enriched blend flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, vegetable shortening (partially hydrogenated soybean and/or cottonseed oils or palm oil or corn oil), spinach seasoning (vegetable purees and extractives (garlic, basil, bell pepper and anise), natural and artificial flavors). contains 2% or less of the following: baking powder, salt, distilled mono and diglycerides, calcium propionate, sorbic acid, gum blend, furmaric acid, sugar, dough relaxer (sodium metabisulfate, corn starch, microcrystalline cellulose, dicalcium phosphate)), Cabbage Topping for Fish Taco (FRESH GREEN CABBAGE, CARROTS, FRESH RED CABBAGE, CILANTRO), Pico de Gallo** (FRESH TOMATOES, TOMATILLOS, FRESH ONIONS, LIME JUICE (lime juice from concentrate (water, concentrated lime juice),and less than 2% of lime oil, sodium benzoate (preservative), sodium metabisulfite (preservative).  contains: sulfites. ), FRESH GARLIC, JALAPENO PEPPERS (fresh peppers, water, vinegar, salt, calcium chloride, sodium benzoate (preservative), natural flavors, yellow 5, sodium metabisulfite. ), CILANTRO, GARLIC SALT (salt, garlic, calcium silicate (added to make free flowing), and garlic oil.), BLACK PEPPER, SALT (salt, calcium silicate, dextrose, potassium iodide.)), JALAPENO CHEESE (pasteurized milk, jalapeno peppers, cheese culture, salt, enzymes), LEMON JUICE (filtered water, lemon juice concentrate, sodium bisulfite (preservative), sodium  benzoate (preservative), lemon oil.), SOY/OLIVE BLEND OIL (80% soybean oil, 20% extra virgin olive oil), SUGAR"
30010.0,Edamame Bowl**,4 OZ,151.0,41,4.5g,0g,0g,0mg,45.4mg,12.1g,13.6g,6g,1.5g,8%,14%,14%,14%,breakfast & lunch & dinner,Deets,Soybeans,None,EDAMAME PODS
30011.0,Veggie Bistro Box*,1 BOX,449.0,48,5.4g,3.5g,0g,0mg,414.3mg,10.4g,90.7g,11.7g,41.4g,15%,17%,258%,74%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Tree Nuts, Wheat, Soybeans, Gluten","wheat, gluten, tomato, milk, ","WHOLE WHEAT PITA (stone ground whole wheat flour, enriched wheat flour, [contains niacin, reduced iron, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], water, wheat, gluten, yeast, contains less than 2% of each of the following: sugar, salt calcium propionate (added to maintain freshness)  contains: wheat  processed on equipment that also processes soybean ), FRESH CARROTS, SNOW PEAS, FRESH CHERRY TOMATO, CRAISINS (cranberries, sugar, citric acid, elderberry juice concentrate, sunflower oil), FRESH ZUCCHINI, TZATZIKI DRESSING (water, partially hydrogenated coconut oil, cucumbers, nonfat dry milk,  less than 1% of garlic (garlic, water, sodium benzoate [a  preservative]), phosphoric acid (an acidifying agent), salt, stabilizer  (locust bean gum, guar gum, sodium citrate, carrageenan, magnesium  oxide, disodium phosphate, standardized with sugar), xanthan gum, sugar,  potassium sorbate (a preservative), artificial flavor, culture, annatto   color (refined soybean oil, annatto extract).)"
30012.0,YES TO GO Fresh Mixed Fruit Bowl**,1 EACH,39.0,1,0.2g,0g,0g,0mg,9.6mg,0.7g,9.8g,0.7g,8.5g,1%,1%,39%,36%,breakfast & lunch & dinner,Deets,,None,"CANTALOUPE, HONEYDEW, FRESH GRAPES"
30013.0,YES TO GO Yogurt Blueberry Parfait,1 EACH,271.0,22,2.4g,1g,0g,3.7mg,217.9mg,7.5g,54.9g,1.5g,30.3g,16%,5%,16%,1%,breakfast & lunch & dinner,Deets,"Milk, Wheat, Gluten","milk, gluten, wheat, ","LOW FAT VANILLA YOGURT (pasteurized grade A low fat milk, sugar, modified corn starch, kosher gelatin, natural flavor, potassium sorbate added to maintain freshness, yogurt cultures (L. bulgaricus, S. thermophilus, L. lactis, L. acidophilus), vitamin A acetate, vitamin D3.   Gluten free), LOW FAT GRANOLA (whole grain oats, sugar, crisp rice (rice flour, barley malt extract, salt), raisins, refiner's syrup, dates, glycerin, sunflower oil, dextrose, salt, baking soda, citric acid, crushed oranges, cinnamon, sunflower oil, natural flavor. may contain wheat ingredients), WILD BLUEBERRIES (wild blueberries)"
30014.0,YES TO GO Yogurt Strawberry Parfait,1 EACH,275.0,22,2.4g,1g,0g,3.7mg,217.9mg,7.6g,56.2g,2.5g,33.3g,17%,4%,15%,30%,breakfast & lunch & dinner,Deets,"Milk, Wheat, Gluten","milk, gluten, wheat, ","LOW FAT VANILLA YOGURT (pasteurized grade A low fat milk, sugar, modified corn starch, kosher gelatin, natural flavor, potassium sorbate added to maintain freshness, yogurt cultures (L. bulgaricus, S. thermophilus, L. lactis, L. acidophilus), vitamin A acetate, vitamin D3.   Gluten free), STRAWBERRIES (strawberries), LOW FAT GRANOLA (whole grain oats, sugar, crisp rice (rice flour, barley malt extract, salt), raisins, refiner's syrup, dates, glycerin, sunflower oil, dextrose, salt, baking soda, citric acid, crushed oranges, cinnamon, sunflower oil, natural flavor. may contain wheat ingredients)"
30015.0,"Croissant, Chocolate *",1 CROISSANT,320.0,144,16g,7g,0g,5mg,300mg,6g,40g,2g,14g,0%,8%,0%,2%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Tree Nuts, Wheat, Soybeans, Gluten","wheat, soy, cream, milk, gluten, egg, ","CHOCOLATE FILLED CROISSANT (wheat flour, water, oil (palm, coconut), sugar, dark chocolate (sugar, cocoa liquor, cocoa butter, soy lecithin), yeast, hazelnuts, butter (cream), salt, defatted cocoa powder, skimmed milk powder, wheat gluten, datem, almonds, soy lecithin, dried yeast, ascorbic acid, enzymes, natural vanilla flavor, tocopherol-rich extract, citric acid, natural flavor, eggs. contains: almonds, milk, egg, hazelnut, wheat, soy. may contain sesame seeds.)"
30016.0,"Croissant, Ham-Cheddar Omelet",1 CROISSANT,350.0,144,16g,10g,1g,50mg,670mg,11g,40g,2g,7g,10%,67%,10%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","cheese, milk, wheat, soy, ","HAM AND CHEDDAR CROISSANT (omelet with cheddar cheese (eggs, cheddar cheese [pasteurized milk, cheese culture, salt, enzymes, annatto{color}], water, whole milk powder, soybean oil, modified food starch, salt, xanthan gum, citric acid, enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, artificial flavor, beta-carotene [color], vitamin A palmitate), ham (cured with water, salt, sugar, sodium phosphates, artificial flavor, beta-carotene [color], vitamin a palmitate), ham (cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrate), milk with vitamin d added, sugar, yeast, contains 2% or less of: dough conditioner (wheat flour, salt, nonfat dry milk, datem, enzyme blend [sodium chloride, calcium sulfate and calcium silicate {anti-caking}, wheat starch, enzyme preparation, sunflower oil], soybean oil, soy lecithin, dextrose, ascorbic acid). contains: wheat, milk, eggs, soybeans)"
30017.0,"Croissant, Spinach & Feta*",1 CROISSANT,360.0,153,17g,10g,1g,45mg,570mg,10g,42g,2g,8g,15%,15%,40%,0%,breakfast & lunch & dinner,Deets,"Milk, Wheat, Soybeans, Gluten","cheese, milk, onion, wheat, soy, pepper, ","SPINACH AND FETA CROISSANT (spinach and feta filling (spinach, feta cheese [pasteurized milk, cheese cultures, salt, enzymes], water, onion, unbleached wheat flour, margarine [palm oil, soybean oil, water, salt, vegetable mono and diglycerides, soy lecithin, sodium benzoate, artificial flavor, beta carotene, vitamin A], modified corn starch, precooked rice flour, parmesan cheese [pasteurized part-skim milk, cheese culture, salt, microbial enzymes, modified corn starch, powdered cellulose, potassium sorbate], nonfat dry milk, vegetable oil [canola oil, extra virgin olive oil], seasoning [hydrolyzed wheat protein, yeast extract, partially hydrogenated soybean and cottonseeds oils, lactic acid, garlic in water [garlic, water, naturally occurring sulfites], white pepper), enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, margarine (interesterified soybean oil, water. mono and diglycerides, soy lecithin, sodium benzoate [preservative], artificial flavor, beta-carotene [color], vitamin a palmitate), milk with vitamin d added, sugar, yeast, contains 2% or less of dough conditioner, wheat flour, salt, nonfat dry milk, datem, enzyme blend [sodium chloride, calcium sulfate and calcium silicate {anti-caking}, wheat starch, enzyme preparation, sunflower oil], soybean oil, soy lecithin, dextrose, ascorbic acid).  contains: wheat, milk, soybeans)"
30018.0,"Bagels, Assorted**",1 BAGEL,306.0,13,1.4g,0g,0g,0mg,527.7mg,10.3g,64.7g,3.6g,9.1g,0%,10%,0%,0%,breakfast & lunch & dinner,Deets,"Wheat, Soybeans, Gluten","wheat, soy, onion, ","PLAIN BAGEL (flour (wheat flour, malted barley flour), water, sugar, contains less than 2% of the following: salt, degerminated yellow corn meal, yeast, guar & xanthan gum blend, inactive dry yeast, soybean oil, ascorbic acid added as a dough conditioner, enzymes. ), 100% WHOLE WHEAT BAGEL (whole wheat flour, water, sugar, less than 2% of: degerminated yellow  corn meal, salt, yeast, sodium stearoyl lactylate, ascorbic acid added  as dough conditioner, l-cysteine, enzymes.), BLUEBERRY BAGEL (flour (wheat flour, malted barley flour), water, sugar, contains less than 2% of each of the following: salt, degerminated yellow corn meal, dried blueberries, yeast, canola oil, wheat starch, guar & xanthan gum blend, bextrose, elderberry juice concentrate, inactive dry yeast, natural flavor, baking soda, soybean oil, ascorbic acid added as a dough conditioner, enzymes  contains: wheat, soy), CINNAMON RAISIN BAGEL (flour (wheat flour, malted barley flour), water, raisins, sugar, contains less than 2% of each of the following:  salt, degerminated yellow corn meal, cinnamon, wheat starch, yeast, guar & xanthan gum blend, inactive dry yeast, palm oil, natural flavor, caramel color, soybean oil, ascorbic acid added as a dough conditiner, enzymes  contains: wheat, soy), EVERYTHING BAGEL (flour (wheat flour, malted barley flour), water, sugar, contains less than 2% of each of the following: salt, sesame seeds, poppy seeds, dehydrated onion, dehydrated garlic, degerminated yellow corn meal, yeast, guar and xanthan gum blend, inactive dry yeast, soybean oil, ascorbic acid added as a dough conditioner, enzymes.  contains: wheat, soy )"
30019.0,Butter Patties*,1 PATTY,54.0,55,6.1g,3.9g,0.2g,16.1mg,0.8mg,0.1g,0g,0g,0g,0%,0%,4%,0%,breakfast & lunch & dinner,Deets,Milk,"cream, milk, ","BUTTER (pasteurized cream, salt.  contains: milk )"
30020.0,"Muffin, Banana Nut*",1 MUFFIN,653.0,321,35.6g,5.8g,0g,120.1mg,467.3mg,8.5g,76.3g,1.4g,42.8g,0%,7%,5%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Tree Nuts, Peanuts, Wheat, Soybeans, Gluten","wheat, egg, soy, ","BANANA NUT MUFFIN BATTER (sugar, bleached wheat flour, eggs, soybean oil, banana puree, water,  walnuts, modified food starch, leavening (baking soda, sodium aluminum  phosphate, monocalcium phosphate), emulsifiers (mono and diglycerides,  sodium stearoyl lactylate, propylene glycol monoesters), natural and  artificial flavor, buttermilk solids, salt, caramel color, molasses.  contains: wheat, egg, milk,walnuts. - this product is manufactured on equipment exposed to soy,  coconut, peanut, and pecan products.), Crisp Topping (Crisp Topping (OATMEAL (100% natural rolled oats.), TRANSFAT FREE BAKERY MARGARINE (palm oil, water, salt, mono- and diglycerides, artificial butter flavor,   colored with annatto, calcium disodium EDTA added as a preservative,  vitamin a palmitate added.), BROWN SUGAR (SUGAR, CANE SYRUPS), WHOLE WHEAT FLOUR (whole wheat flour ), ULTRAGRAIN FLOUR BLEND (ultragrain whole wheat flour, wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid.  contains: wheat), CINNAMON))"
30021.0,"Muffin, Blueberry*",1 MUFFIN,550.0,262,29g,4.5g,0g,115mg,430mg,6g,68g,1g,2g,8%,4%,4%,4%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","wheat, egg, milk, ","BLUEBERRY MUFFIN (sugar, bleached wheat flour, eggs, soybean oil, blueberries, water,  modified food starch, leavening (baking soda, sodium aluminum phosphate,  monocalcium phosphate), natural and artificial flavor, emulsifiers  (mono and diglycerides, sodium stearoyl lactylate, propylene glycol  monoesters), buttermilk solids, salt. contains: wheat, egg, milk.)"
30022.0,"Muffin, Double Chocolate*",1 MUFFIN,624.0,307,34g,8g,0g,100mg,713.9mg,7g,76.4g,2g,51.8g,6%,8%,4%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","wheat, soy, milk, egg, ","DOUBLE CHOCOLATE MUFFIN (sugar, water, soybean oil, bleached wheat flour, eggs, chocolate chips  (contains: sugar, chocolate liquor, cocoa butter, soy lecithin,  vanilla), cocoa powder (treated with alkali), dairy whey (milk),  modified food starch, leavening (baking soda, monocalcium phosphate),  buttermilk solids, salt, caramel color, natural and artificial flavor,  emulsifier (mono and diglycerides), xanthan gum. contains: wheat, egg,  milk, soy.), GLAZE (corn syrup, water, sugar, less than 2% pectin, molasses, to preserve  freshness (sorbic acid, sulfiting agents), agar, citric acid, natural  and artificial flavors.)"
30023.0,"Muffin, Lemon Poppy",1 MUFFIN,692.0,316,35g,6g,0g,115mg,460.1mg,8g,86.7g,2g,49.7g,20%,8%,4%,0%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Tree Nuts, Peanuts, Wheat, Soybeans, Gluten","wheat, egg, milk, soy, ","LEMON POPPY MUFFIN (Sugar, bleached wheat flour, eggs, soybean oil, water, poppy seeds, modified food starch, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), mono and diglycerides, natural flavor, buttermilk solids, salt, lactic acid, enzyme, xanthan gum contains: wheat, egg, milk this product is manufactured on equipment exposed to soy, coconut, peanut, pecan, and walnut products), COARSE SUGAR"
30024.0,"Bar, Chocolate Oatmeal*",1 BAR,855.0,375,41.6g,19.6g,0.9g,102.7mg,837.6mg,15.1g,111.9g,8.2g,58.5g,14%,29%,15%,1%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Tree Nuts, Wheat, Soybeans, Gluten","wheat, cream, milk, soy, egg, gluten, ","Chocolate Oatmeal Bars (Chocolate Oatmeal Bars (OATMEAL (100% natural rolled oats.), BROWN SUGAR (SUGAR, CANE SYRUPS), ULTRAGRAIN FLOUR BLEND (ultragrain whole wheat flour, wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid.  contains: wheat), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), SWEETENED CONDENSED MILK (milk, sugar.  contains: milk), CHOCOLATE CHIPS (semi sweet chocolate (sugar, chocolate, cocoa butter, milk fat, soy  lecithin, vanillin, artificial flavor, and milk).), SEMI-SWEET CHOCOLATE, EGG MIX (whole eggs, egg yolks, dextrin, salt, cellulose gum, propylene glycol.), PECANS, WALNUT TOPPING (California premium shelled walnuts ), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), PECANS, WALNUT TOPPING (California premium shelled walnuts ), SALT (salt, sodium silicoaluminate. ), VANILLA FLAVORING (water, caramel color (gluten free), vanillin, ethyl vanillin and 0.1% potassium sorbate (added as a preservative).), BAKING SODA (sodium bicarbonate)))"
30025.0,"Bar, Cocoa Crispy",1 BAR,231.0,73,8.1g,5g,0.3g,19.5mg,108.4mg,1.2g,39.9g,0g,23.6g,3%,17%,21%,16%,breakfast & lunch & dinner,Deets,"Milk, Tree Nuts, Soybeans, Gluten","cream, milk, gluten, soy, ","Bar, Cocoa Crispy* (Bar, Cocoa Crispy* (COCOA KRISPIES CEREAL (rice, sugar, cocoa processed with alkali, contains 2% or less of semisweet chocolate (sugar,  chocolate, dextrose), partially hydrogenated vegetable oil (coconut, cottonseed and/or soybean), salt, malt flavoring, artificial flavor, bht for freshness.  vitamins and minerals: calcium carbonate, vitamin c (ascorbic acid and sodium ascorbate),  iron, vitamin e (alpha tocopherol acetate), niacinamide, zinc oxide, vitamin a palmitate, vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b1 (thiamin hydrochloride), folic acid, vitamin d and vitamin b12), MARSHMALLOWS (corn syrup, sugar, modified cornstarch, dextrose, water, contains less than 2% of gelatin, tetrasodium pyrophosphate (whipping aid), natural and artificial flavor, blue 1. ), MARSHMALLOWS (corn syrup, sugar, modified cornstarch, dextrose, water, contains less than 2% of gelatin, tetrasodium pyrophosphate (whipping aid), natural and artificial flavor, blue 1. ), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), VANILLA FLAVORING (water, caramel color (gluten free), vanillin, ethyl vanillin and 0.1% potassium sorbate (added as a preservative).), VEGETABLE PAN SPRAY (soybean oil, soybean lecithin (hr), silicon dioxide, water and  propellant (non-chloroflurocarbon). contains: soy.)))"
30026.0,"Brownie, Espresso",1 BAR,605.0,201,22.3g,11.7g,0.3g,64.3mg,253.5mg,6.1g,100.8g,5.3g,75.1g,2%,23%,5%,2%,breakfast & lunch & dinner,Deets,"Milk, Eggs, Wheat, Soybeans, Gluten","wheat, egg, milk, soy, cream, ","Brownie, Espresso (Brownie, Espresso (BROWNIE MIX (sugar, bleached wheat flour, palm oil, cocoa powder (treated with alkali), whole egg solids, corn syrup solids, salt, baking soda, natural and  artificial flavor. contains: wheat, egg. this product is manufactured on equipment exposed to dairy (milk) and soy products.), Espresso Cream (CONFECTIONERS SUGAR (sugar, cornstarch), UNSALTED BUTTER (pasteurized cream, natural flavorings contains: milk), VANILLA FLAVORING (water, propylene glycol, invert syrup, xanthan gum, alcohol.), DARK CHOCOLATE FLAVORING (propylene glycol, and natural & artificial flavors)), WATER, WATER, VEGETABLE PAN SPRAY (soybean oil, soybean lecithin (hr), silicon dioxide, water and  propellant (non-chloroflurocarbon). contains: soy.)))"
